"","Seller_ID","Rating","Review","Reviewer_Date"
"15180","A2S75CPY9XKJ4F","4/5:","""Good"""," Akhil, 16 January 2016"
"15181","A2S75CPY9XKJ4F","4/5:","""Good chopper for the price.... Quite good for fine chopping."""," Amazon Customer, 15 January 2016"
"15182","A2S75CPY9XKJ4F","4/5:","""ok"""," vijayant, 15 January 2016"
"15183","A2S75CPY9XKJ4F","4/5:","""product quality is as mentioned and advertised."""," Prahlad S., 13 January 2016"
"15184","A2S75CPY9XKJ4F","4/5:","""satisfied"""," Harish babu Inturi, 12 January 2016"
"15185","A2S75CPY9XKJ4F","4/5:","""satisfied."""," Niraj Patel, 11 January 2016"
"15186","A2S75CPY9XKJ4F","4/5:","""ok"""," Amazon Customer, 10 January 2016"
"15187","A2S75CPY9XKJ4F","4/5:","""Prompt service and timely delivery."""," S.A.BASHA, 10 January 2016"
"15188","A2S75CPY9XKJ4F","5/5:","""Good"""," saidulu , 10 January 2016"
"15189","A2S75CPY9XKJ4F","5/5:","""the item described was the same as delivered and prompt delivery"""," sudha, 9 January 2016"
"15190","A2S75CPY9XKJ4F","3/5:","""Good"""," Amazon Customer, 7 January 2016"
"15191","A2S75CPY9XKJ4F","4/5:","""Nice"""," VINEETH V.S, 6 January 2016"
"15192","A2S75CPY9XKJ4F","4/5:","""Just as described.. i Just couldn't figure if the nozzle was brass. thanks."""," Anil, 6 January 2016"
"15193","A2S75CPY9XKJ4F","5/5:","""I m very happy to recieve ur item nd that was working better.ur service is also so good"""," devi , 6 January 2016"
"15194","A2S75CPY9XKJ4F","1/5:","""Item shows delivered, but was not delivered at same exact time as other packages. Amazon India  or courier problem!!"""," ALAN J BRUMBAUGH, 5 January 2016"
"15195","A2S75CPY9XKJ4F","5/5:","""good pdt"""," baby, 5 January 2016"
"15196","A2S75CPY9XKJ4F","4/5:","""Very well packed."""," Chinmaya Lal Thakur, 3 January 2016"
"15197","A2S75CPY9XKJ4F","4/5:","""Value for money and a very good product. Active for 5 to 6 hrs non stop."""," harivenkatesh, 3 January 2016"
"15198","A2S75CPY9XKJ4F","4/5:","""Good for pressure washing"""," Rohit B., 3 January 2016"
"15199","A2S75CPY9XKJ4F","5/5:","""Very good product"""," khudsiya, 2 January 2016"
"15200","A2S75CPY9XKJ4F","5/5:","""thanks"""," Rohit J., 1 January 2016"
"15201","A2S75CPY9XKJ4F","4/5:","""d product is as indicated"""," dr manoj patni, 1 January 2016"
"15202","A2S75CPY9XKJ4F","5/5:","""Not bad.."""," Amazon Customer, 1 January 2016"
"15203","A2S75CPY9XKJ4F","4/5:","""Using it for filtering the water used for  bathing not sure if it is safe enough for drinking !!"""," Amazon Customer, 1 January 2016"
"15204","A2S75CPY9XKJ4F","4/5:","""good"""," ASHWIN P., 31 December 2015"
"15205","A2S75CPY9XKJ4F","3/5:","""Jet Does NOT have the Pressure as expected for washing car it is just OK for sprinkling Plants."""," Satyanarayan R., 31 December 2015"
"15206","A2S75CPY9XKJ4F","4/5:","""Good product"""," sachin mathew, 31 December 2015"
"15207","A2S75CPY9XKJ4F","4/5:","""Good product. Im giving 4 star for quality."""," Girish, 30 December 2015"
"15208","A2S75CPY9XKJ4F","4/5:","""Good product delivered before the mentioned date. Thank you so much."""," Amazon Customer, 30 December 2015"
"15209","A2S75CPY9XKJ4F","5/5:","""Nice"""," Bhanu Adurthi, 30 December 2015"
"15210","A2S75CPY9XKJ4F","4/5:","""good"""," Amazon Customer, 29 December 2015"
"15211","A2S75CPY9XKJ4F","3/5:","""Good"""," Joel S., 29 December 2015"
"15212","A2S75CPY9XKJ4F","5/5:","""Nice Product Delivered in time!"""," Rohan Mane, 28 December 2015"
"15213","A2S75CPY9XKJ4F","4/5:","""The item was not found properly packed. The tail of dolphin body was found broken when opened the package."""," Amazon Customer, 28 December 2015"
"15214","A2S75CPY9XKJ4F","3/5:","""the delivery of the product as expected  by Amazon"""," Srinivas, 28 December 2015"
"15215","A2S75CPY9XKJ4F","5/5:","""Good Product for a decent price."""," Uday, 28 December 2015"
"15216","A2S75CPY9XKJ4F","4/5:","""arrived on time"""," Ravichander, 28 December 2015"
"15217","A2S75CPY9XKJ4F","5/5:","""Working"""," jobinpaul, 28 December 2015"
"15218","A2S75CPY9XKJ4F","3/5:","""Ok"""," KUNALRAJ R., 26 December 2015"
"15219","A2S75CPY9XKJ4F","5/5:","""Perfect seller.eshop24*7 never ceases to amaze me.The only correct seller to buy mouse traps.Rest all are either joking or cheating ike I have mentioned with details.At least this item,he is the person and there is a good margin also.So I hope he remains in good senses to maintain the limit 160 for 2 pieces which are PERFECT TRAPS as beyond that price sellers will suffer as well as other parties.."""," Ruchir Bansal, 24 December 2015"
"15220","A2S75CPY9XKJ4F","4/5:","""Good."""," C.R.RAVI P., 23 December 2015"
"15221","A2S75CPY9XKJ4F","5/5:","""Thank you very much for good service"""," Amazon Customer, 23 December 2015"
"15222","A2S75CPY9XKJ4F","4/5:","""Received items as advised and the product is very good and user friedly"""," T.R.Singaravelu, 22 December 2015"
"15223","A2S75CPY9XKJ4F","5/5:","""GOOD"""," LALITKUMAR AMRUTLAL BHIL, 19 December 2015"
"15224","A2S75CPY9XKJ4F","3/5:","""satisfactory"""," Amazon Customer, 19 December 2015"
"15225","A2S75CPY9XKJ4F","4/5:","""Good Product"""," Jagadeesh, 19 December 2015"
"15226","A2S75CPY9XKJ4F","3/5:","""ok"""," Devyani Gor, 19 December 2015"
"15227","A2S75CPY9XKJ4F","5/5:","""Good"""," Gonna, 19 December 2015"
"15228","A2S75CPY9XKJ4F","5/5:","""Great buy"""," saju payyanattu, 19 December 2015"
"15229","A2S75CPY9XKJ4F","5/5:","""handy"""," SUKDEV GAYEN, 18 December 2015"
"15230","A2S75CPY9XKJ4F","5/5:","""Good Value for money"""," Pradeep , 17 December 2015"
"15231","A2S75CPY9XKJ4F","5/5:","""Good package. Hope for a little more quality but performance is excellent of the blades. The plastic is as delicate as the price! But excellent chopper for eco homes! :)"""," Pradeep , 17 December 2015"
"15232","A2S75CPY9XKJ4F","5/5:","""Excellent, the rat trapped with in one hour with this sticky glue pad.

Highly recommend this seller."""," Rajshekar G, 17 December 2015"
"15233","A2S75CPY9XKJ4F","5/5:","""Excellent product. Good prompt service"""," DEEPAK M., 17 December 2015"
"15234","A2S75CPY9XKJ4F","5/5:","""good packing"""," Rashi, 16 December 2015"
"15235","A2S75CPY9XKJ4F","4/5:","""Promptly delivered, and product is exactly as described and photographed. Packaging should be better to protect the product."""," Prema, 15 December 2015"
"15236","A2S75CPY9XKJ4F","4/5:","""ok fine"""," siva sridhar, 14 December 2015"
"15237","A2S75CPY9XKJ4F","1/5:","""I have received completely different product from some other brand. When contacted seller didn't accept to take it with his own courier charge.  I was forced to use the producted which i didn't order. Please do not buy product from JS ONLINE TRADERS."""," Manikumar , 14 December 2015"
"15238","A2S75CPY9XKJ4F","5/5:","""Good Product"""," B.Kishore K., 14 December 2015"
"15239","A2S75CPY9XKJ4F","3/5:","""Product is not value for money."""," SANJEEV VERMA, 13 December 2015"
"15240","A2S75CPY9XKJ4F","3/5:","""Item delivered is different from that of the picture as shown."""," KRISHNA K., 13 December 2015"
"15241","A2S75CPY9XKJ4F","5/5:","""Very Good"""," Biswajit Routray, 12 December 2015"
"15242","A2S75CPY9XKJ4F","1/5:","""""""Seller is a cheat, sent SF400 Model instead of Model A121 as shown in the image. I read it in the description too that sellers are doing such a thing, but i did not really think somebody would actually send fake product, hence returning the product. Buyers Be aware, avoid this seller."""""""," Mrs. Vakil, 12 December 2015"
"15243","A2S75CPY9XKJ4F","5/5:","""IT is an good product"""," Nagajyothi, 12 December 2015"
"15244","A2S75CPY9XKJ4F","5/5:","""Excelllent item and very good quality."""," Hari Arunachalam, 12 December 2015"
"15245","A2S75CPY9XKJ4F","1/5:","""Product differs. Very small wheels. Not worth for money. Want to return."""," srinivasan L, 12 December 2015"
"15246","A2S75CPY9XKJ4F","3/5:","""not bad. nice"""," tapaswini, 11 December 2015"
"15247","A2S75CPY9XKJ4F","5/5:","""excellent product"""," Pankaj Verma, 9 December 2015"
"15248","A2S75CPY9XKJ4F","5/5:","""Excellent service...thanks for updating me with respect to the despatch and the day of the arrival of my packet...prompt and punctual. Well done!



PallaviSingh"""," Amazon Customer, 9 December 2015"
"15249","A2S75CPY9XKJ4F","4/5:","""It was good"""," Neha, 9 December 2015"
"15250","A2S75CPY9XKJ4F","5/5:","""excellant"""," Prabir Datta, 9 December 2015"
"15251","A2S75CPY9XKJ4F","4/5:","""nice product."""," alka, 9 December 2015"
"15252","A2S75CPY9XKJ4F","4/5:","""JS Online service is very good. They send me a wrong product. But after complaining about it they rectified it immidietely"""," Vinayak R., 8 December 2015"
"15253","A2S75CPY9XKJ4F","5/5:","""Good"""," Shilpa, 7 December 2015"
"15254","A2S75CPY9XKJ4F","5/5:","""Multi jet is as good as described and delivered in time."""," Rajiv G., 7 December 2015"
"15255","A2S75CPY9XKJ4F","5/5:","""Good seller"""," B.C. Nanda, 7 December 2015"
"15256","A2S75CPY9XKJ4F","4/5:","""the courier chosen brought in lot of headaches and uncalled for expenses"""," Ashish S Patnaik, 6 December 2015"
"15257","A2S75CPY9XKJ4F","3/5:","""good"""," kvsnraju, 5 December 2015"
"15258","A2S75CPY9XKJ4F","5/5:","""Thanx"""," VINERG SERVICES, 5 December 2015"
"15259","A2S75CPY9XKJ4F","5/5:","""5Stars"""," Dr Gautam Dhar, 4 December 2015"
"15260","A2S75CPY9XKJ4F","5/5:","""Excellent"""," Annamma A., 4 December 2015"
"15261","A2S75CPY9XKJ4F","5/5:","""China product.Still the quality is good.Worth for 177."""," Amazon Customer, 4 December 2015"
"15262","A2S75CPY9XKJ4F","4/5:","""Nice heavy duty product."""," very bab experience., 3 December 2015"
"15263","A2S75CPY9XKJ4F","4/5:","""Good"""," TARUN , 3 December 2015"
"15264","A2S75CPY9XKJ4F","5/5:","""Really superb"""," P.RAMESH B., 2 December 2015"
"15265","A2S75CPY9XKJ4F","4/5:","""good product"""," suresh soundappan, 2 December 2015"
"15266","A2S75CPY9XKJ4F","4/5:","""good"""," Dr. A J Guild, 1 December 2015"
"15267","A2S75CPY9XKJ4F","1/5:","""I have received with broken glass, kindly replace or refund the same"""," Satyanarayana K., 1 December 2015"
"15268","A2S75CPY9XKJ4F","4/5:","""Good product."""," Mrinal Kanti Das, 30 November 2015"
"15269","A3H2G1QBB33R8D","1/5:","""Horrible product did not last 1 week"""," Zakir, 5 February 2016"
"15270","A3H2G1QBB33R8D","5/5:","""five star very good packing and prompt delivery really good to receive goods which are fragile in good condition"""," Prashant Bajaj, 3 February 2016"
"15271","A3H2G1QBB33R8D","1/5:","""The product was defective & replacement sent was again defective and of cheap quality"""," Rishbha A., 1 February 2016"
"15272","A3H2G1QBB33R8D","5/5:","""Packing was v good and product is also genuine.Great seller,highly recommended."""," Milfern, 1 February 2016"
"15273","A3H2G1QBB33R8D","5/5:","""Good"""," Amazon Customer, 21 January 2016"
"15274","A3H2G1QBB33R8D","4/5:","""Nice product and on time delivered."""," basha , 21 January 2016"
"15275","A3H2G1QBB33R8D","1/5:","""This product is useless waste of money"""," nishanth , 21 January 2016"
"15276","A3H2G1QBB33R8D","5/5:","""Was very prompt to respond. Even though the piece arrived damaged due to courier handling BJE team responded fast and courteously to provide a replacement. I'm very satisfied with their overall service and would recommend them."""," SJL, 12 January 2016"
"15277","A3H2G1QBB33R8D","4/5:","""The bottle is good. But the straw is a problem. It should only have a cap."""," Akash Srivastava, 10 January 2016"
"15278","A3H2G1QBB33R8D","3/5:","""OK"""," T.Aravindakshan, 2 January 2016"
"15279","A22NULHHJP864P","5/5:","""Product is as desired."""," Nitin W., 2 February 2016"
"15280","A22NULHHJP864P","3/5:","""The mop is material is not cotton and hence does not absorb water. Remaining parts are good."""," SIVASHANKARAN, 1 February 2016"
"15281","A22NULHHJP864P","1/5:","""Poor quality bucket. It is different for image.

Bucket quality is so poor that it get damage during delivered.

Return policy of seller pinky shah is not good.

It is my biggest fault that i have to buy this product. And I am waiting to get it replace or refund."""," amit dhara, 29 January 2016"
"15282","A22NULHHJP864P","5/5:","""The product and service is good"""," Parul J., 28 January 2016"
"15283","A22NULHHJP864P","4/5:","""Packing was poor. No support cushion to reduce effect of firm pressing, just a cardboard box with a plastic cover. Staves at post office was throwing the parcel infront of me. I think it happened so frequently and as a result some color change was there due to firm pressing, on the bucket. Luckily it was not broken. Also the product is not as in the picture.Please take care next time."""," Amazon Customer, 27 January 2016"
"15284","A22NULHHJP864P","5/5:","""I am very happy withe the service and the product"""," Amazon Customer, 23 January 2016"
"15285","A22NULHHJP864P","4/5:","""Very good service provided."""," Amazon Customer, 22 January 2016"
"15286","A22NULHHJP864P","1/5:","""The description of the item is not match as shown in the picture.There is no drain out dirty water as shown in the picture and also find the quality difference between two microfibers.

Receive the package by rough packing also."""," Amazon Customer, 21 January 2016"
"15287","A22NULHHJP864P","5/5:","""Product reached before time then what was informed to me.. 

Superb service by Amazon.  Product has low plastic quality in edges of bucket...  Overall best price for the product.  



I checked similar product price in star bazar super market which was double priced.."""," Thyagarajan, 13 January 2016"
"15288","A22NULHHJP864P","5/5:","""Best product.. best services.."""," VENKATESH C PANDE, 11 January 2016"
"15289","A22NULHHJP864P","3/5:","""package was not good and i recieved without drain plug i contact with deller they told me that there is problm with drain plug system.

only one handle is given to the bucket which causes imbalance in handling while using"""," Amazon Customer, 10 January 2016"
"15290","A22NULHHJP864P","4/5:","""Thank you very much."""," MAGESH I., 10 January 2016"
"15291","A22NULHHJP864P","1/5:","""I really don't like the quality of the plastic. It's really very very bad. The product is not worth for that much money."""," Amazon Customer, 10 January 2016"
"15292","A22NULHHJP864P","4/5:","""Fast Shipping good product ............

only shipping cost is high.............."""," Rakesh Verma, 7 January 2016"
"15293","A22NULHHJP864P","5/5:","""Good service"""," Sheela , 6 January 2016"
"15294","A22NULHHJP864P","1/5:","""Every thing was good but order did placed to my given home address instead i got a call from post office to collect my order. i think if my address was correct (which is correct) then it should be deliver  to given office not to post office."""," abhishek s., 4 January 2016"
"15295","A22NULHHJP864P","5/5:","""Very good product n excellent service"""," Rajeev V R, 1 January 2016"
"15296","A22NULHHJP864P","4/5:","""Good"""," Kapil R., 1 January 2016"
"15297","A22NULHHJP864P","4/5:","""Product was delivery intime and to my satisfaction."""," Madhu Sudan Reddy Dalli, 1 January 2016"
"15298","A22NULHHJP864P","5/5:","""Excellent caller....."""," Priyu Jukar, 30 December 2015"
"15299","A22NULHHJP864P","4/5:","""good"""," Amazon Customer, 29 December 2015"
"15300","A22NULHHJP864P","4/5:","""product is good but delivery charge is quit high"""," raj , 19 December 2015"
"15301","A22NULHHJP864P","1/5:","""My worst online purchase experience is with this re-seller. Item ordered on 5th Dec is still not arrived, even Amazon is not swift in resolving this, said will be done by 29th Dec'15. I will never come back at Amazon, other Indian E-Commerce sites are better than ""Big Daddy"" AMAZON."""," puneet , 16 December 2015"
"15302","A22NULHHJP864P","5/5:","""Satisfied with the product."""," Gaurav, 16 December 2015"
"15303","A22NULHHJP864P","5/5:","""Na"""," Michelle Smith, 15 December 2015"
"15304","A22NULHHJP864P","3/5:","""Delivered some other brand item. Quality not up to the mark."""," Priti K., 8 December 2015"
"15305","A22NULHHJP864P","4/5:","""Product is satisfactory"""," Syed R., 26 November 2015"
"15306","A22NULHHJP864P","4/5:","""its very good item and reasonble item"""," Amazon Customer, 29 October 2015"
"15307","A22NULHHJP864P","4/5:","""its very good and its very nice"""," Amazon Customer, 29 October 2015"
"15308","A22NULHHJP864P","4/5:","""well, not that bad Thank you"""," J K., 11 October 2015"
"15309","A22NULHHJP864P","1/5:","""Product is not delivered yet.amazon cust care told me i will b contacted by d seller via email but till now seller have not contacted abt d status of delivery....pathetic service!!"""," lucy thokchom, 7 October 2015"
"15310","A22NULHHJP864P","1/5:","""Still not recd the item"""," sejal , 28 September 2015"
"15311","A22NULHHJP864P","2/5:","""I have ordered for mebelkart brand but Ircd some other brand . not convinced by seller remark because I am already using mebelkart brand."""," SETHU C NAIR, 24 September 2015"
"15312","AEWMLNI36NOAT","5/5:","""It was an awesome experience. Thank you so much for keeping word and sending my product in the best condition to me."""," Vinayak K., 2 February 2016"
"15313","AEWMLNI36NOAT","5/5:","""Seller is responsive and sent me the required invoice promptly after my request!"""," prasad p., 1 February 2016"
"15314","AEWMLNI36NOAT","5/5:","""Packing was good items work properly thanks to seller and THANKS TO AMAZON"""," NSK, 1 February 2016"
"15315","AEWMLNI36NOAT","5/5:","""At present my ratings are based on sellers time commitment which was fulfilled and the product is as it was described. But still I am not sure about the produce quality as I need to get it checked from some expertise because when I first started the Heat Gun to check if it's working, after few seconds smoke started coming from it so it is kept as it is. And Amazon service is excellent as usual."""," Sumesh M., 20 January 2016"
"15316","AEWMLNI36NOAT","4/5:","""GOOD"""," Amazon Customer, 13 January 2016"
"15317","AEWMLNI36NOAT","3/5:","""Instead of digital, an analog vernier caliper was sent. But the good thing was that return was processed promptly and money returned."""," SigTuple T., 13 January 2016"
"15318","AEWMLNI36NOAT","1/5:","""worse courier service. till date item not received and one gets one sms ADDRESS NOT FOUND .   how can it be possible?

i am here for the last 42 years and running a company and daily getting lots of documents via courier/post/etc"""," ranajit r., 9 January 2016"
"15319","AEWMLNI36NOAT","4/5:","""Good"""," Sanjay K., 9 January 2016"
"15320","AEWMLNI36NOAT","5/5:","""Good seller.."""," Ashwin R., 7 January 2016"
"15321","AEWMLNI36NOAT","5/5:","""very good seller"""," kiki, 5 January 2016"
"15322","AEWMLNI36NOAT","5/5:","""Good product, timely delivery."""," Ankit Agrawal, 4 January 2016"
"15323","AEWMLNI36NOAT","5/5:","""Wonderful product excellent seller."""," Amazon Customer, 3 January 2016"
"15324","AEWMLNI36NOAT","4/5:","""Product is good."""," Sankar G, 27 December 2015"
"15325","AEWMLNI36NOAT","3/5:","""value for money"""," P R., 26 December 2015"
"15326","AEWMLNI36NOAT","2/5:","""The seller said 'You ask amazon'"""," Srinivas, 26 December 2015"
"15327","AEWMLNI36NOAT","3/5:","""Okay product"""," Ajeesh S., 24 December 2015"
"15328","AEWMLNI36NOAT","1/5:","""Order did not recieved till now"""," R.Vanlalnghaka, 23 December 2015"
"15329","AEWMLNI36NOAT","5/5:","""Though used the m/c for a few drills only, it looks good."""," Laxmi N., 23 December 2015"
"15330","AEWMLNI36NOAT","4/5:","""good"""," AngelActually, 21 December 2015"
"15331","AEWMLNI36NOAT","5/5:","""Excellent response and and brand new product packed perfectly."""," VIDYA BHASKAR PATHAK, 18 December 2015"
"15332","AEWMLNI36NOAT","5/5:","""very well packed and fast shipping"""," Amazon Customer, 16 December 2015"
"15333","AEWMLNI36NOAT","4/5:","""Item received on 12/12/2015 in good condition.Till now no problem (14/12/2015)"""," Amazon Customer, 14 December 2015"
"15334","AEWMLNI36NOAT","4/5:","""Very good."""," Narendra Bakshi, 14 December 2015"
"15335","AEWMLNI36NOAT","5/5:","""Good experience"""," ameya, 14 December 2015"
"15336","AEWMLNI36NOAT","3/5:","""Vvjvi Mk"""," v v., 11 December 2015"
"15337","AEWMLNI36NOAT","5/5:","""awesome product"""," sated shah aziz shah, 10 December 2015"
"15338","AEWMLNI36NOAT","4/5:","""Good enough"""," silvester , 8 December 2015"
"15339","AEWMLNI36NOAT","5/5:","""Good"""," Mahesh OZA, 2 December 2015"
"15340","AEWMLNI36NOAT","4/5:","""good product at this price"""," Amazon Customer, 2 December 2015"
"15341","AEWMLNI36NOAT","4/5:","""no comments"""," Rejeesh, 1 December 2015"
"15342","AEWMLNI36NOAT","4/5:","""Did not get Bill! Can't even download or find the bill in my amazon account."""," Mohit Budhrani, 28 November 2015"
"15343","AEWMLNI36NOAT","5/5:","""Really good. Product arrived perfect. Strongly recommend."""," Bruna A., 25 November 2015"
"15344","AEWMLNI36NOAT","5/5:","""Great Seller. Nice product.A +++"""," Rushir Shah, 24 November 2015"
"15345","AEWMLNI36NOAT","5/5:","""i contacted for Invoice copy"""," Anith, 24 November 2015"
"15346","AEWMLNI36NOAT","5/5:","""wonderful!"""," Pawan Tyagi, 23 November 2015"
"15347","AEWMLNI36NOAT","3/5:","""The seal of the box was broken. Not sure about the originality of the product. It is very frustrating. I don't expect this from Amazon."""," Dr Abhijit Gangopadhyay, 22 November 2015"
"15348","AEWMLNI36NOAT","5/5:","""Please include 2 blades instead of one high speed blade. Include one high speed & one low speed cutter"""," AMIT KUMAR PANDIT, 22 November 2015"
"15349","AEWMLNI36NOAT","5/5:","""good service by amazon and receive product safely"""," Harish K., 20 November 2015"
"15350","AEWMLNI36NOAT","4/5:","""Vernier works well & was exactly the same as shown by the seller. All in all its a good deal!"""," Amazon Customer, 12 November 2015"
"15351","AEWMLNI36NOAT","5/5:","""thanks..."""," Ashfaq, 8 November 2015"
"15352","AEWMLNI36NOAT","4/5:","""Fine"""," Gururaj Devaramani, 6 November 2015"
"15353","AEWMLNI36NOAT","2/5:","""The package arrived wet & broken. Fortunately the product appears to be working.

HOWEVER, the Dealer Guarantee Card was NOT signed!"""," Chris December, 6 November 2015"
"15354","AEWMLNI36NOAT","4/5:","""nice................."""," sukendra , 4 November 2015"
"15355","AEWMLNI36NOAT","1/5:","""Delivery person not submitted tax invoice and he has not have any knowledge about those things, as per the online information mentioned amount mentioned all inclusive of Tax but supplied with out tax invoice,

we thought it will reach through courier, but same not yet received....."""," Amazon Customer, 3 November 2015"
"15356","AEWMLNI36NOAT","1/5:","""AM ORDER 1 of Bosch GSB 600 RE Smart Drill Kit - 13mm 600w [ASIN: B00JEAYQ70],

SOME HOW THIS ORDER IS CANCEL BY AMAZON.IN

 BUT   REFUND AMOUNT  IS NOT PAID  BY AMAZON.IN

SO AS SOON AS POSSIBLE REFUND AMOUNT IS PAID IN MY BANK ACCOUNT....



CANCELLED EMAIL IS-

 





This is to inform you that your order 402-4022349-9896346 was cancelled as the seller Jyotitools failed to confirm the shipment."""," TRIDIV R., 3 November 2015"
"15357","AEWMLNI36NOAT","5/5:","""Best services best deal



A++++++++++++"""," Rajkumar V., 3 November 2015"
"15358","AEWMLNI36NOAT","5/5:","""All good service received in good condition"""," Chandrakumar , 31 October 2015"
"15359","AEWMLNI36NOAT","5/5:","""Great Job"""," KRISHNA KUMAR V MENON, 31 October 2015"
"15360","AEWMLNI36NOAT","4/5:","""good"""," rony , 30 October 2015"
"15361","AEWMLNI36NOAT","4/5:","""Cancelled this order because delivery charges are way high and are not the same as displayed on website"""," Satyavrat Singh Tomar, 27 October 2015"
"15362","AEWMLNI36NOAT","1/5:","""The two joints are not properly welded"""," PK K., 26 October 2015"
"15363","AEWMLNI36NOAT","5/5:","""We got what we wanted. However, somehow, you get an impression that the description if item is incomplete."""," Precision E., 25 October 2015"
"15364","AEWMLNI36NOAT","5/5:","""Thanks"""," Rathish Vijayan, 19 October 2015"
"15365","AEWMLNI36NOAT","1/5:","""The item is not delivered"""," muraleedharan, 16 October 2015"
"15366","AEWMLNI36NOAT","4/5:","""good"""," vikas k., 14 October 2015"
"15367","AEWMLNI36NOAT","5/5:","""very good product and fast delivery."""," K PILLAIYAR, 11 October 2015"
"15368","AEWMLNI36NOAT","1/5:","""It is costly"""," atul bansal, 8 October 2015"
"15369","AEWMLNI36NOAT","4/5:","""This is a very good product, very accurate and easy to work with. I use it quite a lot and am very satisfied. Many thanks, Amazon, for the quick delivery and quality."""," Prasanna Kumar, 8 October 2015"
"15370","AEWMLNI36NOAT","5/5:","""Very good tool feels good in the hand"""," Piers Michael, 7 October 2015"
"15371","AEWMLNI36NOAT","5/5:","""Good product. There was a crack inside the box which I received. Might have happened at the time of transit. There are 15 bits in it. I have not started using it. As of now its a good product. Will give more info after using it."""," Sreejith P., 7 October 2015"
"15372","AEWMLNI36NOAT","5/5:","""very good"""," Chaitak M., 6 October 2015"
"15373","AEWMLNI36NOAT","3/5:","""seller couldnt send to my area"""," lalrinchhana, 4 October 2015"
"15374","AEWMLNI36NOAT","5/5:","""Very good product. Worth every penny spent on it."""," Somit Maloo, 2 October 2015"
"15375","AEWMLNI36NOAT","5/5:","""Excellent"""," Godwin Bangera, 1 October 2015"
"15376","AEWMLNI36NOAT","4/5:","""good"""," Amazon Customer, 1 October 2015"
"15377","AEWMLNI36NOAT","4/5:","""good"""," Naveen Nune, 26 September 2015"
"15378","AEWMLNI36NOAT","1/5:","""I had not recieved my Item till now.

very poor service.

I ordered it on 11 September 2015,

Estimated delievery date was 23 Sep.

i had not recieved it till now."""," Krishna p., 25 September 2015"
"15379","AEWMLNI36NOAT","1/5:","""This item did not arrive ever / i ve still been waiting.

Thanks!"""," ravi narula, 24 September 2015"
"15380","AEWMLNI36NOAT","5/5:","""as per expectations...."""," Raman D., 24 September 2015"
"15381","AEWMLNI36NOAT","3/5:","""Arrived bit late. But still its ok. Product is fair as stated."""," Kiran G., 20 September 2015"
"15382","AEWMLNI36NOAT","5/5:","""superb quality product and superb seller. thanks"""," Amitabh Gohain, 19 September 2015"
"15383","AEWMLNI36NOAT","4/5:","""hi good"""," Niranjan.S , 14 September 2015"
"15384","AEWMLNI36NOAT","5/5:","""quality is worth for money"""," N.VIJAYAKUMAR , 14 September 2015"
"15385","AEWMLNI36NOAT","4/5:","""good"""," PRADEEP K., 12 September 2015"
"15386","AEWMLNI36NOAT","1/5:","""The delivery expected was delayed and it 11 sep now but no itimation from AMAZON abt the Expected Date..."""," Prashant, 11 September 2015"
"15387","AEWMLNI36NOAT","5/5:","""Excellent drill for house DIY projects"""," Deven Deshpande, 7 September 2015"
"15388","AEWMLNI36NOAT","3/5:","""Value for money."""," jagan , 3 September 2015"
"15389","AEWMLNI36NOAT","5/5:","""Arrived as described and quickly."""," VTK, 1 September 2015"
"15390","AEWMLNI36NOAT","5/5:","""Good product,prompt delivery,fully satisfied with the service,thanks."""," SUNDARARAJAN A, 29 August 2015"
"15391","AEWMLNI36NOAT","5/5:","""Very good seller you can buy from the seller"""," Jiten J., 28 August 2015"
"15392","AEWMLNI36NOAT","5/5:","""good service/communication"""," Satish Patel, 28 August 2015"
"15393","AEWMLNI36NOAT","4/5:","""good quality"""," r p., 26 August 2015"
"15394","AEWMLNI36NOAT","5/5:","""Very useful item"""," Atanu Samanta, 24 August 2015"
"15395","AEWMLNI36NOAT","5/5:","""Nice Product & works fine"""," Mahender, 24 August 2015"
"15396","AEWMLNI36NOAT","5/5:","""Good Service .. Thanks"""," Harsharan Singh, 23 August 2015"
"15397","AEWMLNI36NOAT","4/5:","""excellent service when called for clarifications....good"""," Tarang B., 22 August 2015"
"15398","AEWMLNI36NOAT","4/5:","""receievd in time.."""," Amazon Customer, 21 August 2015"
"15399","AEWMLNI36NOAT","5/5:","""accurate"""," Prasad, 19 August 2015"
"15400","AEWMLNI36NOAT","5/5:","""Thnx very good product"""," Vinesh Panchal, 17 August 2015"
"15401","AEWMLNI36NOAT","4/5:","""I never the delivery soo very soon.. Thank you..."""," MAURYA, 12 August 2015"
"15402","AEWMLNI36NOAT","4/5:","""Excellent"""," Jaya Krushna Mallick, 3 August 2015"
"15403","AEWMLNI36NOAT","3/5:","""GOOD"""," ANUP, 2 August 2015"
"15404","AEWMLNI36NOAT","5/5:","""Received item in good condition.Thank you."""," machismorider, 27 July 2015"
"15405","AEWMLNI36NOAT","5/5:","""A++++++"""," Ashish Chaudhari, 27 June 2015"
"15406","AEWMLNI36NOAT","4/5:","""satisfactory"""," SAHANA ENGINEERING, 22 June 2015"
